tweet,date,weekStarting
Cheers RT @DWYER808: @CrownRoyal vintage 1973!! Never opened. Until now ?????,2014-10-01,2014-09-28
"Share this with a friend who drinks Jim, Jack, or James.",2014-10-02,2014-09-28
Can’t say we disagree. RT @lorenzzo33: @CrownRoyal = best Whisky :),2014-10-02,2014-09-28
Make the King of Sazeracs tonight.,2014-10-03,2014-09-28
Want to be one of the 75 Crowns? Share your own cocktail video. The best video will be crowned.,2014-10-04,2014-09-28
"Which newest Crown Royal blend do you prefer? Fav for XO, RT for Monarch 75th.",2014-10-05,2014-10-05
With a bow on top. RT @BobbyWilson1004: Now this IS a birthday present!!! @CrownRoyal thanks Cochrane 5!!!,2014-10-05,2014-10-05
@riula Well that looks familiar. Cheers.,2014-10-05,2014-10-05
@riula Nice to see you again.,2014-10-05,2014-10-05
@iamRachelRay sounds like a good one.,2014-10-05,2014-10-05
Cheers to our 75 Crown honoree James Woodward for his rare eye in photography and a fine taste in whisky.,2014-10-07,2014-10-05
One of the last bottles of Monarch 75th may be in your local shop right now. What are you going to do about it?,2014-10-08,2014-10-05
@JAMehl_NE Aging only happens in the barrel. Cheers.,2014-10-08,2014-10-05
Life is great RT @DWYER808: @CrownRoyal #crownroyal #lifeisgood,2014-10-10,2014-10-05
"The next great Crown whisky is locked inside! Just 50,000 LIKES on our Facebook post unlock:",2014-10-10,2014-10-05
Things are heating up. RT @nickysaggio: Perfeft fire weather. Life is good @CrownRoyal,2014-10-11,2014-10-05
"The vault is open! 5,000 SHARES on our Facebook post to open the bag &amp; reveal the next Crown:",2014-10-14,2014-10-12
@RawDawg_E_Medi Enjoy responsibly. Cheers.,2014-10-14,2014-10-12
@erin_gibbins @Heughan We have a winner.,2014-10-15,2014-10-12
Savor Crown Responsibly,2014-10-16,2014-10-12
The Crown is out of the bag. Introducing Crown Royal Regal Apple. Learn more:,2014-10-17,2014-10-12
Family matters most.,2014-10-18,2014-10-12
What's wrong with this photo?,2014-10-20,2014-10-19
@Mulder578 How about the Oilers?,2014-10-21,2014-10-19
Was Crown passed down to you or did you discover it?,2014-10-21,2014-10-19
Enjoy the little things in life...,2014-10-23,2014-10-19
Have you taken a shot of Regal Apple yet?,2014-10-23,2014-10-19
@Goose_B It will be on most shelves nationwide within a week or two.,2014-10-24,2014-10-19
@TheChefND Shipping right now. On most shelves by the end of this week.,2014-10-24,2014-10-19
What's your favorite part of Crown?,2014-10-24,2014-10-19
@RoseyForest *Castle,2014-10-24,2014-10-19
"Nothing lasts, nothing is finished, and nothing is perfect.",2014-10-24,2014-10-19
Cheers. RT @MattRPRT: 1958 @crownroyal with an old friend. Thanks great granpa #tgif #rprt,2014-10-25,2014-10-19
Cheers RT @hollywood31: All ready to try this @CrownRoyal,2014-10-25,2014-10-19
@MattRPRT but the memories will last a lifetime.,2014-10-25,2014-10-19
Caption This:,2014-10-26,2014-10-26
Some say this is our finest Crown ever. Do you agree?,2014-10-26,2014-10-26
Perfectly crafted to accentuate the perfectly crafted whisky. Enter to win two 75th Glasses:,2014-10-27,2014-10-26
Might be? RT @AyeMr_Foreman: Aye. Yall gotta drink that 75 Year @CrownRoyal Monarch. Just might be the best thing on the market,2014-10-28,2014-10-26
@AyeMr_Foreman Cheers.,2014-10-28,2014-10-26
Are you the King or Queen of your city/town? Share a photo like this with your bottle of Crown.,2014-10-28,2014-10-26
Do you have your bottle of Regal Apple yet?,2014-10-29,2014-10-26
Here’s to a champion being Crowned tonight! #TaketheCrown,2014-10-29,2014-10-26
"@PJBuechter58 @MicJohnson We agree with Paul, don’t break the streak. Let’s save the Crown after the win. #Cheers",2014-10-29,2014-10-26
@treydavis Cheers.,2014-10-30,2014-10-26
"RT @DeronWilliams: Wow, @CrownRoyal hooked it up! You can’t even find this yet. #CrownApple Happy Halloween! #HH",2014-10-31,2014-10-26
#Halloween doesn't have to be this scary. #StockUp,2014-10-31,2014-10-26
RT if you do,2014-11-03,2014-11-02
"RT @WWEGraves: Friends,   All I want for #Xmas is @CrownRoyal #RegalApple.  Love you. Mean it.",2014-11-05,2014-11-02
@robbhatia It will be soon.,2014-11-05,2014-11-02
Cheers. RT @EliYoungBand: Too cool! Thank you @CrownRoyal &amp; @BigMachine #crownapple Time to party!,2014-11-05,2014-11-02
Want to win a FREE pair of Crown Royal 75th Anniversary glasses? Enter here:,2014-11-06,2014-11-02
RT @jimmykimmel: .@BradPaisley's reveals his wi-fi password in a new 3 Ridiculous Questions,2014-11-07,2014-11-02
"@marinegunney @SpikeTV @jontaffer @BarRescue the honor is ours, Sam. Cheers.",2014-11-10,2014-11-09
RT @marinegunney: @SpikeTV @CrownRoyal @jontaffer Thank you all for allowing me to be part of the Veterans Day marathon special of @BarResc…,2014-11-10,2014-11-09
@Frosterson Only open to US residents right now. Our apologies.,2014-11-10,2014-11-09
It's your last chance to win a FREE pair of Crown Royal 75th Anniversary glasses. Enter here:,2014-11-10,2014-11-09
"@Mike_W_Simpson Today we blend DeLuxe, the whisky we first produced in 1939, to be as close as possible to the original taste profile.",2014-11-12,2014-11-09
@Mike_W_Simpson Cheers.,2014-11-12,2014-11-09
@Mike_W_Simpson It is not. 75th is a special blend featuring our signature Coffey Rye.,2014-11-12,2014-11-09
To all our fans who participated: #Cheers,2014-11-13,2014-11-09
@Appealingtomost sure.,2014-11-13,2014-11-09
Cheers. RT @al3xesc0: Omg this is amazing.... thank you @CrownRoyal,2014-11-15,2014-11-09
What are you looking forward to this fall?,2014-11-18,2014-11-16
RT @joshsurridge: Found this OUTSTANDING campaign by @CrownRoyal tonight. You bet I donated. Guess who now loves your brand even more? http…,2014-11-19,2014-11-16
@The_LegitNelson @joshsurridge The program is nationwide at participating retailers. Where in SD are you? We'll check for one near you.,2014-11-19,2014-11-16
Live exceptionally—from head to toe. Enter to win a FREE pair of Crown Royal Socks.,2014-11-20,2014-11-16
@MikesRoadTrip That is odd. Can you give us a call at the number on the label and we’ll see how we can help you?,2014-11-22,2014-11-16
@AccountsRec,2014-11-23,2014-11-23
The definition of royalty:,2014-11-23,2014-11-23
@bbelau Could #CrownApple be the key to a championship run?,2014-11-24,2014-11-23
"@TolsmaRobin Hi Robin, sorry about that. Can you give us a call at the number on the label and we’ll see how we can fix this.",2014-11-25,2014-11-23
RT @alexbrowneyoung: @CrownRoyal Saturday -,2014-03-02,2014-03-02
RT @JMIteam: Master of Whisky Tom Turner conducts a @CrownRoyal XO tasting event in the Heroes Reign On experience @PIR #ReignOn,2014-03-02,2014-03-02
@jaznatsoc The Royal Family,2014-03-02,2014-03-02
RT @IMS: The search for the 2014 @CrownRoyal Hero has begun! Nominate your hero at,2014-03-03,2014-03-02
Best Dressed goes to...,2014-03-03,2014-03-02
Show us your bottles #FatTuesday,2014-03-04,2014-03-02
A new anthem for those who wear the Crown. Are you ready to #ReignOn?,2014-03-04,2014-03-02
@lumberyard89 pretty good? Looks extraordinary to us.,2014-03-04,2014-03-02
RT @JoesDaily: .@CrownRoyal team sent me their #CrownRoyalXR and it may be my fave. Having it on the rocks. #ReignOn,2014-03-06,2014-03-02
RT @JustKhemara: @CrownRoyal A true French Canadian beauty... Canadian whiskey aged in cognac barrels. Keep an eye out for it. #smooth http…,2014-03-06,2014-03-02
"The countdown begins... 3... “ ...the logistics of luxury, the right to #ReignOn.”",2014-03-06,2014-03-02
The countdown continues... 2... “The will to win will win.”,2014-03-07,2014-03-02
It’s your last chance to win a FREE pair of #CrownXO glasses:,2014-03-08,2014-03-02
Do you have what it takes to #ReignOn? Watch our brand new film here:,2014-03-09,2014-03-09
@CrownRoyal: 3... 2... 1... “Set goals you can never reach. Then reach them.”,2014-03-09,2014-03-09
"RT @NBA: Countin' em down.. the Top 10 PLAYS of the Week presented by @CrownRoyal, lead by @KlayThompson's Game Winner:",2014-03-10,2014-03-09
@ljhilberath #ReignOn,2014-03-11,2014-03-09
Caption this:,2014-03-11,2014-03-09
Nathan and his roommate store their memories in Crown Royal bottles:,2014-03-12,2014-03-09
Share this photo if you wear your Crown responsibly.,2014-03-13,2014-03-09
@mjmj7771 King sized.,2014-03-13,2014-03-09
Have you seen our new TV ad?,2014-03-14,2014-03-09
Tell us your top Sports Illustrated moment from the past 50 years. Top tweets get a signed Swimsuit Issue #SI50,2014-03-15,2014-03-09
Where do you enjoy your Crown?  (Photo Credit: Peter B.),2014-03-15,2014-03-09
It's not the finer things in life… it's the finest things,2014-03-16,2014-03-16
Kiss me: I drink Crown,2014-03-17,2014-03-16
Phillip donated his Crown Royal bags to raise money for the military. Tell us how you have supported the military.,2014-03-17,2014-03-16
"RT @NBA: Countin' em down.. the Top 10 #ReignOn PLAYS of the Week presented by @CrownRoyal, lead by @BlakeGriffin32's SLAM!",2014-03-17,2014-03-16
Are you wearing your Gold Crown tonight? #CrownXO,2014-03-19,2014-03-16
Our whiskies will be competing in a bracket to bust all brackets. Vote to Crown a champion beginning tomorrow.,2014-03-20,2014-03-16
Whisky Madness Round of 6: Vote by replying “DeLuxe” or “Black”,2014-03-21,2014-03-16
RT @marinegunney: Is 2014 the year for your Hero. Nominate him or her today,2014-03-22,2014-03-16
"RT @nbadleague: .@sdotcurry drops a defender, but Glen's Rice Krispie Treat tops our Plays of the Week pres. by @CrownRoyal",2014-03-22,2014-03-16
Whisky Madness Round of 6: Vote by replying “XO” or “Maple”,2014-03-22,2014-03-16
Whisky Madness Round of 6: Vote by replying “Reserve” or “XR”,2014-03-23,2014-03-23
Whisky Madness Round of 6: Vote in the matchups on our timeline to advance your favorite to the next round,2014-03-23,2014-03-23
An extraordinary update to the classic Whisky Sour,2014-03-25,2014-03-23
Original bottle or decanter? Comment below.,2014-03-25,2014-03-23
@BoDavis16 yes.,2014-03-27,2014-03-23
RT @WhiskymasterKM: @CrownRoyal Crown Royal XO tasting at the Pelicans-Clippers game. #Reignon,2014-03-27,2014-03-23
Cheers RT @MacCocktail: @CrownRoyal XO Tasting at @SmoothieKingCtr!,2014-03-27,2014-03-23
RT @c0retta: Crown Royal XO Tasting/Launch in Baltimore ? #ReignOn #DistrictCrowned,2014-03-27,2014-03-23
"#ReignOn RT @alexpeirce: Just saw a @CrownRoyal commercial that made me want to train harder, play smarter, and be a better person.",2014-03-27,2014-03-23
"Whisky Madness Final 3: Vote by replying ""XR"", ""XO"" or ""Black""",2014-03-28,2014-03-23
RT @CHIwriter: Here's to believing. ..until you make believers. Well said @crownroyal.,2014-03-29,2014-03-23
Cheers RT @curt_challenger: This weekend powered by @CrownRoyal ! Fun Responsibly!,2014-03-29,2014-03-23
@Matt_Ainsworth1 great is an understatement.,2014-03-29,2014-03-23
Life a little rocky? #CrownXO,2014-03-29,2014-03-23
"Master of Whisky, Robert Sickler, describes DeLuxe's nose as having ""aromas of baked apples and fall spices""",2014-03-30,2014-03-30
Whisky Madness Final 3: Vote in the matchup on our timeline to advance your favorite to the next round,2014-03-30,2014-03-30
"@AyeMr_Foreman Dear Juan, You’re not too bad yourself.",2014-03-30,2014-03-30
"RT @NBA: Countin' em down.. the Top 10 #ReignOn PLAYS of the Week presented by @CrownRoyal, lead by @DionWaiters3 game winner:",2014-03-31,2014-03-30
The Kings and Queens of today aren’t born. They’re made.,2014-04-01,2014-03-30
The Royal Monarch  Combine:  3/4 oz #CrownXO 1/2 oz Sweet Vermouth 1/4 oz Maraschino Liqueur 1/4 oz Herbal liqueur,2014-04-02,2014-03-30
RT @AJCBuzz: Getting schooled on #crownXO by @CrownRoyal Whiskey Master Kevin Mulcahy before the @ATLHawks game tonite,2014-04-02,2014-03-30
@eeeebbbbrrrr you just love us for our whisky. #WeDontMind,2014-04-02,2014-03-30
Help @JustinColeMoore #ReignOn in Vegas! Vote for Justin as ACM New Artist of the Year:,2014-04-03,2014-03-30
RT @WhiskymasterKM: @CrownRoyal Crown Royal tasting at Hawks-Bulls. #CrownXO  #ReignOn,2014-04-03,2014-03-30
To those who rise to greatness but remember humble beginnings #ReignOn,2014-04-04,2014-03-30
@Thatguycanada At this time there are no plans to bring XO to Canada.,2014-04-04,2014-03-30
The sweet science of success. #ReignOn,2014-04-04,2014-03-30
"Whisky Madness Championship: Vote by replying ""XR"" or ""XO""",2014-04-05,2014-03-30
Extraordinary RT @Hdw3201: .@CrownRoyal in my favorite glass. A great way to end a Saturday. #GoesDownSmooth,2014-04-06,2014-04-06
Whisky Madness Championship: Vote in the matchup on our timeline to crown The Reigning Champion,2014-04-07,2014-04-06
"RT @NBA: Countin' em down.. the Top 10 #ReignOn PLAYS of the Week presented by @CrownRoyal, lead by @StephenCurry30's Winner:",2014-04-08,2014-04-06
The votes are in: Your 2014 Whisky Madness champion is... XR! Congratulations and thank you all for your votes!,2014-04-08,2014-04-06
"What's your favorite Crown Royal food pairing? Our Master of Whisky, Tom Turner, suggests pairing Reserve with BBQ",2014-04-08,2014-04-06
@TracewWatson @Watsden There’s always next year. #GLG,2014-04-09,2014-04-06
RT @IMS: Sunday is the final day to nominate your hero for a chance to name the @CrownRoyal 400 at the Brickyard after them!,2014-04-09,2014-04-06
RT @JustinColeMoore: Visit,2014-04-10,2014-04-06
Tag your friends in The Royal Family Selfie,2014-04-10,2014-04-06
"Thousands of years from now, they'll know this was a society of good taste #tbt",2014-04-11,2014-04-06
There’s a 7-figure dream in every 5-foot superstar. #ReignOn,2014-04-12,2014-04-06
RT @BaileysOriginal: For the beauties who #brunch. cc @CrownRoyal,2014-04-13,2014-04-13
It's time for a Noble Highball #CrownXO  Add 4 dashes of bitters to  1.5 oz. Crown Royal XO Top with ginger beer,2014-04-13,2014-04-13
@BBBaumgartner Words to live by.,2014-04-13,2014-04-13
"RT @BBBaumgartner: Life tip: When in an Irish bar in Alexandria, VA... Make it a double. But def make it a @CrownRoyal",2014-04-13,2014-04-13
CROWN ROYAL RT @mtn_dew: MOUNTAIN DEW,2014-04-14,2014-04-13
"RT @NBA: Countin' em down.. the Top 10 #ReignOn PLAYS of the Week by @CrownRoyal, lead by @MasonPlumlee's game saving block!",2014-04-14,2014-04-13
@michaeldhurley You must be sensitive to your case in matters such as these.,2014-04-15,2014-04-13
@RefLeAndre Things just got real.,2014-04-15,2014-04-13
Take a closer look and you might just be rewarded,2014-04-15,2014-04-13
Best view in the house RT @FlintSkinny: Penthouse Suite and a bottle of @CrownRoyal XO. Not a bad Monday.,2014-04-15,2014-04-13
The finest things come in a purple box.,2014-04-16,2014-04-13
Question about whisky? Ask below in the comments our Masters of Whisky will answer the top questions.,2014-04-17,2014-04-13
Cheers! RT @LitTrix: A #toast to #friends on finding a new #home! @CrownRoyal #crownandcoke #goodtimes #readytojam,2014-04-17,2014-04-13
Which Crown is calling you?,2014-04-18,2014-04-13
Crown Royal is blended using fifty different whiskys. 50.,2014-04-19,2014-04-13
"@MikeFriesen10 @jetsxoxo Distilling is a science, blending is an art. Something beautiful happens when our whiskies are blended together.",2014-04-19,2014-04-13
@KreestaG nothing.,2014-04-20,2014-04-20
Intimidate your darkest fears. #ReignOn,2014-04-20,2014-04-20
What's your favorite Crown Royal food recipe?,2014-04-21,2014-04-20
Kings ruled the land. Today they rule the night.,2014-04-22,2014-04-20
Red vs. Blue RT @WhiskymasterKM: @CrownRoyal @MacMcGeeIrish,2014-04-23,2014-04-20
@DanteKemble Try entering from a desktop computer.,2014-04-24,2014-04-20
A man should match his whisky. Enter to win a FREE Crown Royal Pocket Square:,2014-04-24,2014-04-20
@adultbeverages All of our whiskies are special. Don’t make us choose favorites.,2014-04-25,2014-04-20
The only keys in your hand tonight should be the keys to your castle. Drink responsibly.,2014-04-26,2014-04-20
Will you be lifting a King’s Cup this weekend? #CrownXO,2014-04-27,2014-04-27
A brilliant new special edition Crown is coming soon.,2014-04-28,2014-04-27
Cheers. RT @DrinkDownSouth: Those Canadians are so easy going! @CrownRoyal #whiskey,2014-04-28,2014-04-27
Crown your suit. Enter to win a FREE Crown Royal Pocket Square:,2014-04-28,2014-04-27
Already enter to win a Crown Royal pocket square? Here’s how to fold yours if you win:,2014-04-29,2014-04-27
RT @BBBaumgartner: Huge thanks to @CrownRoyal for their generous gift. Nothing spells XO like #CrownXO... Dear god that should be their slo…,2014-04-30,2014-04-27
@buckeyeguins XNO,2014-04-30,2014-04-27
"New cap, new bottle, new bag, new whisky. The newest member of our Royal Family will be born tomorrow.",2014-04-30,2014-04-27
@_KennyPowers patience!,2014-05-01,2014-04-27
75 years of craftful blending has led up to this. Introducing Crown Royal Monarch 75th Anniversary Blend.,2014-05-01,2014-04-27
