tweet,date,weekStarting
@missfaren @Doowah_diddy @Connahcakes @ComplexMag Excellent vibe in #GinCity at the Seagram's Gin 2014 Calendar shoot w/ these great people!,2013-06-25,2013-06-23
"RT @TONYROCK: Other than a #SeagramsGin cocktail, what do you want for your birthday? True that!",2013-06-25,2013-06-23
We're missing @TonyRock at the 2014 #SeagramsGin Calendar shoot in #GinCity!  We can only imagine what would happen if you were here....?,2013-06-25,2013-06-23
RT @beprcecy: Enter to WIN: @SeagramsGinUSA created a signature drink for tonyrock's All white Malibu party &amp; we…,2013-06-25,2013-06-23
"Hey @TONYROCK @DwightfromJerz - we're not buying you a drink, we're giving you your own #SeagramsGin birthday cocktail! #TonyRockContest",2013-06-25,2013-06-23
RT @DwightfromJerz: @tonyrock #RTWBDAYWKND2013 #TonyRockContest #TonyRockWhiteParty @SeagramsGinUSA,2013-06-25,2013-06-23
#TurnUp the heat! @NickSly #GinCIty will never be the same!!! This year's calendar will be better than ever!,2013-06-25,2013-06-23
You're welcome girl! RT @beprcecy: UPS just made a major box delivery! Thank you #SeagramsGin #tonyrockwhiteparty,2013-06-26,2013-06-23
RT @DwightfromJerz: We got a few things going on this wknd if you haven't heard. #RTWBDAYWKND2013 #SeagramsGin,2013-06-26,2013-06-23
Our #SeagramsGin Calendar Girl @tiffypinkworld rocked her shoot! RT: My shoot went great today - excited for the 2014 calendar!,2013-06-26,2013-06-23
RT @TONYROCK: To name my signature Seagrams Gin drink and win an invite to my bday pool party make sure to use #TonyRockContest or #Seagram…,2013-06-26,2013-06-23
We're bumpin' it up in #GinCity with our awesome 2014 Calendar Girls. Here's a #Ginsider look.,2013-06-26,2013-06-23
You’re posted up at the bar and you someone order a #SeagramsGin cocktail.  What’s the FIRST thing that comes to your mind?,2013-06-26,2013-06-23
We have the hottest #SeagramsGin Calendar models! @PlanetLaNea @TinaAfterDark @GlennTwins @missfaren @Love2LuvBee,2013-06-27,2013-06-23
#TurnUp! RT @missfaren @TheIntoxicology - Just met the awesome mixologist bi_tchstopplayin! #cheers #gincity,2013-06-27,2013-06-23
We miss you! @tiffypinkworld: I'm missing my @SeagramsGinUSA family already can't wait to see you all again ??,2013-06-27,2013-06-23
RT @beprcecy: You have ONE MORE day 2enter the #TonyRockContest - submit his signature drink name by EOD today! Hashtag: #TonyRockContest @…,2013-06-27,2013-06-23
We have the hottest #SeagramsGin Calendar Spokesmodels! #GinCity #Ginsider @281cognacbeauty @NikkiBrown78,2013-06-27,2013-06-23
STUNNING! RT @Love2LuvBee: the lovely spokesmodels of #SeagramsGin 2014 Calendar enjoying #GinCity #ginsider,2013-06-27,2013-06-23
Work it girl! RT @281cognacbeauty: Hair and make up! #seagramsgin #gincity #calendarGirl,2013-06-27,2013-06-23
RT @GlennTwins: #BTS for the @SegramsGinUSA 2014 Calendar shoot. #ComingSoon,2013-06-27,2013-06-23
"Too bad you're missing the party in #GinCity @TONYROCK! Don't worry, we're bringing it your way- #TonyRockContest!",2013-06-27,2013-06-23
Not sure if your party will be as awesome as this @TONYROCK ... Wait ... We're bringing #SeagramsGin = EPIC!,2013-06-28,2013-06-23
#BumpItUp this weekend in style!,2013-06-28,2013-06-23
We're takin' it easy at the pool in predation for your bday @TONYROCK. You're invited - too bad LA is so far away:(,2013-06-28,2013-06-23
Congrats @Dana_Sky for naming the @TONYROCK cocktail The Rock Bottom! It's delicious! #TonyRockWhiteParty,2013-06-29,2013-06-23
#SeagramsGin: the perfect accessory for your birthday party @TONYROCK!,2013-06-29,2013-06-23
Glad #SeagramsGin helped #TurnUp! RT @Olskool_IceGre: #TonyRockWhiteParty was bomb! @TONYROCK @KingGreen_PK S/O,2013-06-30,2013-06-30
YOU ROCK! RT @beprcecy: My new fam! These girls killt'd it!! Thank you #SeagramsGin! You went above an beyond for…,2013-06-30,2013-06-30
"Great pic ladies! RT @SandyJPOCE @chiefkeeshblog: Pose for the camera now, click, click! #tonyrockwhiteparty",2013-06-30,2013-06-30
Thanks for the love @MelvinJacksonJr! Great meeting you! The #TonyRockWhiteParty was bomb!,2013-06-30,2013-06-30
Our pleasure! RT @DannyEstrada: Thanks #SeagramsGin for hosting @ThisIsGuinevere @BET yesterday #BETAwards,2013-07-01,2013-06-30
Watching the #awards tonight?  Celebrate music with your favorite #SeagramsGin cocktail!,2013-07-01,2013-06-30
Lookin' good! RT @MelvinJacksonJr: Me and my homie @tonyrock at his all white bday party. Shouts out to #SeagramsGin,2013-07-01,2013-06-30
So happy to have you ladies as part of the #SeagramsGin family!! RT @missfaren @tiffypinkworld @GlennTwins: Had the best time in #GinCIty,2013-07-01,2013-06-30
RT @missfaren: So happy to be apart the @SeagramsGinUSA family! Can not wait to reveal the 2014 Calendar ;),2013-07-01,2013-06-30
@MelvinJacksonJr - Send us your contact info in a DM! so we can get in touch!,2013-07-01,2013-06-30
Us too! RT @saraiknowledge: #SeagramsGin it was a pleasure making @TONYROCK bottom drinks! Got everyone #turntup!,2013-07-02,2013-06-30
Cheers with a ?#SeagramsGin cocktail to an early start to the holiday weekend!,2013-07-03,2013-06-30
#TurnUp your #4thofJuly party with #SeagramsGin!,2013-07-04,2013-06-30
@AngelNohalesDJ Looks awesome! Enjoy!,2013-07-04,2013-06-30
#TurnUp! Happy #4thofJuly! RT @BZBHarvey: Summer Cocktail #gingerbeer #lemonade #seagramsgin #ginandjuice #mint,2013-07-04,2013-06-30
"Tonight, order her a #SeagramsGin ‘Cherry Passion’ and thank us later!  Check out other smooth recipes here:",2013-07-06,2013-06-30
"This one's for you, Jay. @S_C_ #MagnaCartaHolyGrail",2013-07-07,2013-07-07
#TurnUp your next party with a #SeagramsGin Twisted Watermelon Keg! Thanks for the recipe @TheIntoxicology!,2013-07-08,2013-07-07
"@saraiknowledge @tonyrock We get our photos today and will be posting a FB album soon, so make sure to LIKE our page and tag yourself!",2013-07-08,2013-07-07
RT @DwightfromJerz: @tonyrock #RTWBDAYWKND2013 @SeagramsGinUSA #AllWhiteEverything,2013-07-09,2013-07-07
#SeagramsGin can only take partial credit for this vibe. @TONYROCK got everybody ?#TurnUp at his epic White Party.,2013-07-09,2013-07-07
@seagrams - Send them all our way :),2013-07-11,2013-07-07
"Great handle, @seagrams! Thanks for the heads up!",2013-07-11,2013-07-07
"Tonight, ask for a #?SeagramsGin classic.",2013-07-11,2013-07-07
@MaoiNeko @Maihuan Thanks for the new recipe! We'll have to check it out!,2013-07-11,2013-07-07
So stylish! RT @TrillionSocial: @ThisIsGuinevere looks stunning on the carpet @BETAwards's &amp; #SeagramsGin event,2013-07-12,2013-07-07
"RT @missfaren: Go ""LIKE"" @SeagramsGinUSA on #Facebook now to get the #Ginside scoop of whats going on with America's best tasting gin! #tur…",2013-07-12,2013-07-07
We're wondering what happened after our Twisted Watermelon Keg joined the party! Thanks 4 the pic @281congnacbeauty!,2013-07-13,2013-07-07
Hope you #TurnUp your weekend with #SeagramsGin like you did at the @TONYROCK White Party @redgrantlaughs!,2013-07-13,2013-07-07
RT @tiffypinkworld: Voting officially starts aug 1st to see which lovely lady will get the cover of the 2014 @SeagramsGinUSA calendar,2013-07-15,2013-07-14
Let #?SeagramsGin take you somewhere exotic tonight w/ our Tropical Twister! RETWEET if you're ready to escape!,2013-07-17,2013-07-14
Perfect for a day like today! Thanks @FruzenIce!,2013-07-18,2013-07-14
Looking for a way to #TurnUp your Friday night? Invite the #SeagramsGin family and get twisted!,2013-07-19,2013-07-14
RT @Love2LuvBee: @SeagramsGinUSA im so excited to represent such an awesome city for the 2014 Seagrams Gin Calendar!  I love Detroit!,2013-07-24,2013-07-21
It's summer. It's Wednesday. That means it's time for happy hour. Ask for a #SeagramsGin Twisted Sunrise to get the party started right!,2013-07-24,2013-07-21
A #SeagramsGin twist on a classic summer cocktail that’s sure to #TurnUp your weekend!,2013-07-26,2013-07-21
"It's almost time to vote for the 2014 #SeagramsGin Calendar Cover Model! RT @missfaren: Make sure you ""Like"" @SeagramsGinUSA on #Facebook!",2013-07-27,2013-07-21
Visit our Facebook page to vote for the 2014 #?SeagramsGin Calendar Cover Spokesmodel starting on Aug 1!,2013-07-28,2013-07-28
Check the 2014 #SeagramsGin Calendar Ladies livin' it with @wizkhalifa in Vegas! Sendin' love for his Chicago show!,2013-07-30,2013-07-28
We Rep Houston with our girl @281cognacbeauty - one of the 2014 #SeagramsGin Calendar Spokesmodels @6BillionPeople! #TurnUp,2013-07-30,2013-07-28
RT @Love2LuvBee: Go to the @SeagramsGinUSA Facebook page and like the page! Voting starts tomorrow to get yours truly on the cover!!,2013-07-31,2013-07-28
A big S/O to the 2013 #SeagramsGin Calendar cover model @GoldenJ_! Vote for the 2014 cover model starting tomorrow:,2013-07-31,2013-07-28
RT @tiffypinkworld: Voting starts tomorrow to see who will get the cover of the 2014 @SeagramsGinUSA calendar ??vote for me ?,2013-07-31,2013-07-28
VOTE NOW for your favorite lady to be the 2014 #?SeagramsGin Calendar Cover Model!,2013-08-01,2013-07-28
Good luck ladies! Vote for the 2014 #SeagramsGin Cover Model:,2013-08-01,2013-07-28
Good luck ladies! Vote for the 2014 #SeagramsGin Cover Model:,2013-08-01,2013-07-28
Good luck ladies! Vote for the 2014 #SeagramsGin Cover Model:,2013-08-01,2013-07-28
VOTE for your favorite lady to grace the cover of the 2014 #SeagramsGin Calendar here:,2013-08-02,2013-07-28
There's no better way to celebrate National Watermelon Day than with our #SeagramsGin Twisted Watermelon Keg!,2013-08-03,2013-07-28
Cheers to the amazing spokesmodels of the 2014 #SeagramsGin Calendar! Vote for your favorite for the cover here:,2013-08-05,2013-08-04
RETWEET if you're going to twist up this Tuesday night with an old friend!,2013-08-06,2013-08-04
"Good luck to Mary Matthews, one of our lovely ladies of the 2014 #SeagramsGin Calendar.",2013-08-07,2013-08-04
"Good luck to Amanda Oliver, one of our lovely ladies of the 2014 #SeagramsGin Calendar.",2013-08-08,2013-08-04
@SpikesThaGhost- Our system doesn't count the second vote. We've changed the notification to clarify that you can't vote 2X in one day. THX!,2013-08-08,2013-08-04
"Good luck to @missfaren, one of our lovely ladies of the 2014 #SeagramsGin Calendar.",2013-08-09,2013-08-04
Add some sizzle to your weekend with a #SeagramsGin Grape Fizz! Find the recipe here:,2013-08-10,2013-08-04
"Good luck to Conchedia De Pratto, one of our lovely ladies of the 2014 #SeagramsGin Calendar.",2013-08-12,2013-08-11
"Behind the scenes at the #SeagramsGin mixology shoot. We're mixing some slammin' cocktails, so tune in for recipes!",2013-08-12,2013-08-11
"Good luck to @MoniqueRaeShawn, one of our lovely ladies of the 2014 #SeagramsGin Calendar.",2013-08-13,2013-08-11
"Good luck to Andrea Walker, one of our lovely ladies of the 2014 #SeagramsGin Calendar.",2013-08-14,2013-08-11
"Good luck to @281cognacbeauty, one of our lovely ladies of the 2014 #SeagramsGin Calendar.",2013-08-15,2013-08-11
"Good luck to @GlennTwins, one of our lovely ladies of the 2014 #SeagramsGin Calendar.",2013-08-17,2013-08-11
"Good luck to @tiffypinkworld, one of our lovely ladies of the 2014 #SeagramsGin Calendar.",2013-08-19,2013-08-18
"Good luck to @love2luvbee, one of our lovely ladies of the 2014 #SeagramsGin Calendar.",2013-08-20,2013-08-18
What are you pouring tonight? #SeagramsGin,2013-08-22,2013-08-18
"Good luck to @PlanetLaNea, one of our lovely ladies of the 2014 #SeagramsGin Calendar.",2013-08-22,2013-08-18
It's almost happy hour. Grab yourself a #SeagramsGin drink and #TurnUp the weekend!,2013-08-23,2013-08-18
RETWEET if you're hittin' up a #poolparty this weekend!,2013-08-24,2013-08-18
Watch the #VMAs tonight with an old friend! #SeagramsGin,2013-08-26,2013-08-25
@InternetRoyal_T - Thanks for the Seagram's Gin love!,2013-08-27,2013-08-25
It's about time for a #TwistedTuesday. Who's with us?,2013-08-28,2013-08-25
Make a pitcher of Seagram's Twisted Peach Lemonade and host a voting party for your friends:,2013-08-29,2013-08-25
Us too! Good thing it's almost #LaborDayWeekend - vacation anyone? RT @281cognacbeauty: Missing Vegas!!! #gincity #SeagramsGin,2013-08-29,2013-08-25
Cheers to those that made dreaming possible for the rest of us! #MLK #ihaveadream,2013-08-29,2013-08-25
"Good luck to Atina Porter, one of our lovely ladies of the 2014 #SeagramsGin Calendar.",2013-08-30,2013-08-25
"CONGRATS to @281congnacbeauty, our 2014 #SeagramsGin Calendar Cover Spokesmodel! We're proud to have her #Represent!",2013-08-31,2013-08-25
What's going to #TurnUp your #LaborDayWeekend BBQ? Adding some #SeagramsGin!,2013-09-01,2013-09-01
#LaborDay might be over but we're still celebrating. RETWEET if you're the same way!,2013-09-03,2013-09-01
RETWEET if you need a refill!,2013-09-06,2013-09-01
@iDGOOD_BABE @msversatile81 We love it! The 2014 calendar is going to be out in December so stay tuned!,2013-09-08,2013-09-08
It's #footballsunday! Pour yourself a drink and cheers to your favorite team!,2013-09-08,2013-09-08
REPLY: _____________ is how I mix up my Tuesday!,2013-09-10,2013-09-08
It's #ThrowbackThursday and today we're feeling the rhythm! Who sang these memorable lyrics? REPLY with your answer!,2013-09-12,2013-09-08
What's your weekend line-up?,2013-09-13,2013-09-08
Happy Birthday to our 2014 #SeagramsGin Calendar Spokesmodel @Love2LuvBee! We made this cocktail just for you!,2013-09-14,2013-09-08
"Agreed! RT @msversatile81: Hey peeps! Make sure you ""like"" Seagram's Gin on FB and follow on IG and Twitter @SeagramsGinUSA",2013-09-18,2013-09-15
You know it! We're about to #TurnUp! RT @beprcecy: Meeting of the brilliant minds w/ #SeagramsGin,2013-09-19,2013-09-15
Has your crew met our crew? Happy #TalkLikeAPirateDay,2013-09-19,2013-09-15
We love it! RT @msversatile81: Mr. J came out to support seagramsginusa Pineapple Twisted Gin!! #seagramsgin,2013-09-21,2013-09-15
Thanks to our 2013 #SeagramsGin calendar model @msversatile81 for passing samples of Seagram's Twisted Gins!,2013-09-23,2013-09-22
We're in LA getting ready to #TurnUp tomorrow with @DJEQUE at the @peaksportsUSA event on Melrose Avenue. Holla' at us!,2013-09-25,2013-09-22
Celebrate your win with the best! #SeagramsGin and @peaksportsUSA!,2013-09-26,2013-09-22
@A_Louuu For real! Thanks!,2013-09-26,2013-09-22
"Tonight we'll be chillin' at @peaksportsUSA on Melrose Ave, listening to hot beats from @DJEQUE, and drinking some #SeagramsGin. Get ready!",2013-09-26,2013-09-22
"Hit up @msversatile81 for deets: RT Alb., NM we're headed your way!! Come by today from 2-5 pm for some free tastings of #SeagramsGin",2013-09-26,2013-09-22
"1,250 Jumpshots Later &amp; the @peaksportsUSA End of Summer Series event is kicking off in 1 hr! #GetTwisted!",2013-09-27,2013-09-22
@KingGreen_PK Glad you could make it out!,2013-09-27,2013-09-22
We're in full swing at the @peaksportsUSA End of Summer Series party. There's hot music by @DJEQUE and drink mixin' going down!,2013-09-27,2013-09-22
RT @DJEQUE: On the tables rocking it #TurnItUP! @peaksportsusa #peaksportsusa @seagramsginusa,2013-09-27,2013-09-22
@OldenPolynice1 definitely knows how to #TurnUp! Thanks for coming! @TheImageCartel,2013-09-27,2013-09-22
2013 #SeagramsGin Calendar Models reunited! goldenj_ @alainadrake,2013-09-27,2013-09-22
@TheAnthonyMac Thanks for coming! We'll be back again next month so stay tuned! We post our updates here &amp; on Instagram &amp; Facebook!,2013-09-27,2013-09-22
RT @DeLonMusic: @seagramsginusa goldenj_ @alainadrake @peaksportsusa hanging out for their grand opening @ Xtend Barre…,2013-09-27,2013-09-22
"@281cognacbeauty Beautiful, ladies!",2013-09-27,2013-09-22
Much love! RT @THEE__TRUTH: It's not a party without #SeagramsGin,2013-09-28,2013-09-22
@OldenPolynice1 @peaksportsUSA Glad you could make it out!,2013-09-28,2013-09-22
@SunsetMag @SavorCC Looks refreshing - wish we could take the credit! We'd never pass on a Seagram's Extra Dry Gin &amp; Seagram's Ginger Ale!,2013-09-30,2013-09-29
@AtinaD_Unveiled Love it! Can't wait to see what you come up with!,2013-09-30,2013-09-29
@MMKpublicity @bepragency Thanks! Glad you made it out!,2013-10-01,2013-09-29
Thanks for a slammin' time at the @peaksportsUSA event in Los Angeles! @TONYROCK @beprcecy @GoldenJ_ @alainadrake,2013-10-01,2013-09-29
Love it! Show us what you made. RT @_Romu_: Learning how to mix up some bumpin’ cocktails on my @SeagramsGinUSA #Ginsider mobile app.,2013-10-02,2013-09-29
Ladies' night: here's to high heels and killer outfits! Lookin' good @GlennTwins @Love2LuvBee!,2013-10-04,2013-09-29
Keep your friends close &amp; associates closer. It shouldn't be a problem with this recipe: #ScandalisBack #Scandal,2013-10-04,2013-09-29
Upgrade your limeade.,2013-10-05,2013-09-29
"@_MoNsTa_74_ Straight up, that's the stuff!",2013-10-06,2013-10-06
Retweet and @ your friend who owes you one:,2013-10-08,2013-10-06
@PrintzBoard For sure! We're going to #TurnUp!,2013-10-09,2013-10-06
NYC peeps! Check our boy @PrintzBoard on Facebook for your chance to win tix to hang w/ us at his event tmro!,2013-10-09,2013-10-06
We're preppin' for tonight's performance by @PrintzBoard with some dope beats and some #SeagramsGin drinks!,2013-10-10,2013-10-06
@PrintzBoard It's going to be hot!,2013-10-10,2013-10-06
"Have you heard @PrintzBoard's new single? Put on ""#1,"" (",2013-10-10,2013-10-06
Loving the jams at the @PrintzBoard show in NYC! The #SeagramsGin is flowin'!,2013-10-11,2013-10-06
Pour 'em!,2013-10-11,2013-10-06
What's going on with your weekend line-up? RETWEET if you're ready to get twisted!,2013-10-12,2013-10-06
@Aych_Oh We'll miss you. Hit us up when you want to #TurnUp your night!,2013-10-14,2013-10-13
RETWEET if you think #YoureMoreAttractiveIf you've got the right mix.,2013-10-15,2013-10-13
Well said! Our #Ginsider App is hot! RT @msversatile81: Make sure you download the new #SeagramsGin mobile app.,2013-10-16,2013-10-13
#WomanCrushWednesday for all of our 2014 Seagram's Gin Calendar Women! @glenntwins @moniqueraeshawn,2013-10-16,2013-10-13
We're officially live on Twitter! What’s your favorite way to enjoy Seagram’s Gin? Retweet and let us know using #iloveseagramsgin,2012-08-28,2012-08-26
RT @AlconeMarketing: .@SeagramsGinUSA is now LIVE on FB. Check out the Sweepstakes and vote for 2013 Calendar Cover Model!,2012-08-29,2012-08-26
Love #money? Visit,2012-08-29,2012-08-26
"We want to know—when you see someone attractive across the bar, how do you break the ice? #pickuplines",2012-08-30,2012-08-26
"Enjoying America’s #1 Gin to the fullest is all about knowing your limits. Play it smart, and always drink responsibly.",2012-08-31,2012-08-26
"We have #3lovelyladies, and only 1 calendar cover. Help us choose a winner at",2012-09-01,2012-08-26
"With QB’s and tight ends pouring on the points in 2011, who’s your money on this year? #football",2012-09-03,2012-09-02
"Seagram’s Gin is all about bumping up the good times with your family and friends. Remember to play it smart, and always drink responsibly.",2012-09-04,2012-09-02
"Hut! Hut! WHAT? Which team is going to shock the sports world by coming up big this season, and making it to the playoffs? #whatashocker",2012-09-05,2012-09-02
President Obama is getting ready to give his speech at the DNC tonight.  Are you going to be watching? #obama,2012-09-06,2012-09-02
"Help us choose the next Seagram's Gin Calendar #covermodel and you could win a $1,000 gift card! Enter today at",2012-09-07,2012-09-02
"In your opinion, what's the best way to enjoy football Sunday? #footballsunday #ginandtonic",2012-09-09,2012-09-09
"Is your vote worth $1,000? Visit",2012-09-10,2012-09-09
"For all those who have lost a loved one 11 years ago today, we hope you find strength and courage on this day.",2012-09-11,2012-09-09
Bump up your cocktails with the fruity taste of NEW Seagram’s Peach Twisted Gin. Visit,2012-09-12,2012-09-09
"Besides stocking your bar with Seagram’s, when you entertain at home, what kind of spread do you lay out for your friends? #orderpizza",2012-09-13,2012-09-09
"The Ginerator: Perfect for mixing Seagram’s Gin and Juice, available FREE at participating liquor stores everywhere",2012-09-14,2012-09-09
Having friends over on game day? Visit the RECIPE tab on,2012-09-15,2012-09-09
RT @dstaples10: The beach. Perfect  for a gin and tonic. @seagramsginusa,2012-09-15,2012-09-09
RT @rstaples13: G&amp;T time and no limes! Whew! I've got @seagramsginusa with lime! That was a close call!,2012-09-15,2012-09-09
RT @coghlanscookery: @PlanetVictoria Have you ever tired this Seagrams distillers reserve Gin ? Probably the best gin ever !,2012-09-15,2012-09-09
Got an eye for beauty? Vote for the 2013 Seagram’s Gin Calendar cover model at,2012-09-16,2012-09-16
"After a long day at work, besides fixing yourself a nice Seagram’s Gin cocktail, how do you bump up your night?",2012-09-17,2012-09-16
"Seagram’s Gin is all for bumping things up, but you have to know your limits. Play it smart, and always drink responsibly.",2012-09-18,2012-09-16
Who will be the 2013 #SeagramsGinCalendar cover model? Visit,2012-09-19,2012-09-16
@kukbutt Ask them for the Ginerator!  Its free at participating liquor stores and a great way to mix.,2012-09-20,2012-09-16
"With the #2012election around the corner, which issue facing the nation is most important to you?",2012-09-20,2012-09-16
@smquigel What would you look for most in a #Seagrams man?,2012-09-20,2012-09-16
@MoonManMonte Seagram's Gin is all for bumping things up.  Glad you like it but make sure to play it smart and drink responsibly,2012-09-20,2012-09-16
RT @DaMn_SaM_I_Am: I see @SeagramsGinUSA got a twitter!! I must follow cuz Seagrams Gin is my drank!!,2012-09-20,2012-09-16
"@_Meechy_ Not at all, you'd just know whats good",2012-09-20,2012-09-16
@Scottmuffin Appreciate the love.  #BumpUpYourNight,2012-09-20,2012-09-16
@munkey217 I guess that's one way they would all win.  Do you have an example?,2012-09-20,2012-09-16
@Kwantefoster great idea! If only we could...,2012-09-20,2012-09-16
@LeeLeeBaBy323 You have to like the page but then you'll find out who wins,2012-09-20,2012-09-16
"We want to know, when it comes to bumping up the jams, who, in your opinion, is the next singer, rapper or band to take over the world?",2012-09-21,2012-09-16
@stephaniecapon1 Thanks for the support! #nf,2012-09-21,2012-09-16
@LeeLeeBaBy323 Here is the link to vote:  #BumpUpYourNight,2012-09-21,2012-09-16
@SlyRinky  Thanks for entering! #BumpUpYourNight,2012-09-21,2012-09-16
RT @flbutler: @SeagramsGinUSA Loving the Seagrams Gin for sure :),2012-09-21,2012-09-16
@YOUNGCRAZY110 Thanks for the support!  #nf,2012-09-21,2012-09-16
RT @QJMoten: Vodka tried to kill me but Seagrams Gin saved me,2012-09-21,2012-09-16
@edotwoods Thanks for the idea!  What would go into a Romney or an Obama?  I don't think any candidate has had a drink named after them,2012-09-21,2012-09-16
@CoutureKidXO Thanks for the support! #nf,2012-09-21,2012-09-16
@edotwoods Would those be kinds of drinks?,2012-09-21,2012-09-16
@CagedSongBird1 That looks incredible! What is your favorite of the four?,2012-09-21,2012-09-16
RT @YouCantPlayMe: @SeagramsGinUSA Seagram's Gin Also Tastes Great Over Top Of A Root Beet Float! :),2012-09-22,2012-09-16
@CoutureKidXO Thanks for the support!  #BumpUpYourNight,2012-09-22,2012-09-16
@Davidjappaya which one are you going to choose?,2012-09-22,2012-09-16
"Have you tried NEW Seagram’s Pineapple Twisted Gin, yet? If so, let us know what you think. If not, what are you waiting for? #getmoving",2012-09-22,2012-09-16
@Senor_ALREADY Thanks for the support!  #nf,2012-09-23,2012-09-23
"Bumping it up is one thing. Smashing it up is another. Play it smart, and always drink responsibly.",2012-09-23,2012-09-23
@PORSCHAE911 We'll start recruiting in March so keep your eyes out!,2012-09-23,2012-09-23
"Ever dream of coaching a team? If you could take over any football organization, which would it be, and what changes would you make?",2012-09-24,2012-09-23
"We want to know, when it comes to bumping up the laughs, who, in your opinion, is the funniest comedian in the game right now?",2012-09-25,2012-09-23
"Besides fixing yourself a nice Seagram’s Gin cocktail, what crazy fan rituals do you perform to make your football team come out on top?",2012-09-27,2012-09-23
"If you won the lottery, what’s the first thing you’d buy to bump up your life? Visit",2012-09-27,2012-09-23
"Pick up the Seagram’s Ginerator—a portable vessel for mixing Seagram’s Gin and OJ, available FREE at participating liquor stores. #tailgate",2012-09-28,2012-09-23
Could you use a $1000 gift card? Visit,2012-09-29,2012-09-23
The tropics are calling! Take your taste buds on an exotic journey to the Islands with NEW Seagram’s Pineapple Twisted Gin.,2012-09-30,2012-09-30
@CoutureKidXO appreciate the support!,2012-09-30,2012-09-30
"Can’t wait to “meet” the 2013 Seagram’s Gin Calendar Models? For every 100 followers, we'll reveal one of our models!",2012-10-01,2012-09-30
@msversatile81 Hope you have a great birthday week!,2012-10-02,2012-09-30
Ever wonder what goes on behind the scenes of a Seagram’s Gin photo shoot? Visit our PHOTOS tab at,2012-10-02,2012-09-30
Put a delicious twist on your favorite gin cocktails with NEW Seagram’s Twisted Peach Gin and Seagram’s Twisted Pineapple Gin. #gettwisted,2012-10-03,2012-09-30
"Have you voted for our next Calendar Cover Model, yet? Visit",2012-10-04,2012-09-30
,2012-10-05,2012-09-30
"With the weekend here, clue all the Seagram’s Gin fans in to which neighborhood spot is going to be #themostbumpin",2012-10-06,2012-09-30
"7 Flavors to bump up your game - Peach, Grape, Raspberry, Apple, Lime, Orange, and Pineapple. #Americas#1gin",2012-10-07,2012-10-07
RT @RealSway: Jay-Z brings out Beyonce at the Barclays Center,2012-10-07,2012-10-07
Get it Twisted with NEW Seagram’s Twisted Peach Gin! #gettwisted,2012-10-10,2012-10-07
"The chance to win a $1,000 gift card ends Oct. 21. Visit the VOTE tab at",2012-10-10,2012-10-07
Gin &amp; Juice - a match made in heaven. #ginandjuice,2012-10-11,2012-10-07
"More adults than ever are dressing up this Halloween, will you be one of them? Tell us how you scare up fun. #scaredsilly",2012-10-12,2012-10-07
What really happens on a Seagram’s Gin Calendar photo shoot? Visit,2012-10-13,2012-10-07
"If you could nominate anyone in the world to make a run for the presidency in 2012, who would it be? #nominate",2012-10-14,2012-10-14
@stephaniebattl2 Thanks for the love!  #gettwisted #nf,2012-10-16,2012-10-14
Which designers turn your head this fall? #workit,2012-10-16,2012-10-14
Lots of hot tracks dropped this week—which one is blowing up your stereo? #rockthehouse,2012-10-17,2012-10-14
Tailgating essential:  FREE at a liquor store near you! #tailgate,2012-10-18,2012-10-14
,2012-10-20,2012-10-14
,2012-10-20,2012-10-14
"It’s Football Sunday! Spike your favorite juice with Seagram’s Gin, and #getready",2012-10-21,2012-10-21
"When it’s time to go out and look hot, what do you do bump up your style game? #lookingfresh",2012-10-23,2012-10-21
It’s a Seagram’s Twisted Gin Showdown--Grape vs. Orange! Which flavor is your favorite? #fruitfight,2012-10-24,2012-10-21
"Do you like scary movies? Tell us your favorites of 2012, and which you’ll be screening this Halloween. #scaredtodeath",2012-10-25,2012-10-21
"With the season well under way, which 2 football teams are you betting on to make it to the Championship? #goteam",2012-10-27,2012-10-21
"Bumping things up is only fun when done safely. Play it smart, and always drink responsibly.",2012-10-28,2012-10-28
CAP IT!  and try to keep it clean! #modelcaption,2012-10-29,2012-10-28
"To our friends out on the east coast...head for higher ground and once you're there, pour yourself a Seagram's Gin and Tonic.  BE SAFE!",2012-10-30,2012-10-28
We love things that go bumpy in the night. Freddy Jason Michael Ghostface - who will send chills up and down your spine tonight? #goosebumpy,2012-10-31,2012-10-28
RT @GoldenJ_: The OFFICIAL 2013 @Seagramsginusa Cover Model !!!! ????. I REALLY want to thank everyone who supported and v,2012-11-01,2012-10-28
"Congrats to JAMIE from Virginia, winner of the Seagram's Gin 2013 Calendar Cover Model Vote! Thanks to all who voted!",2012-11-02,2012-10-28
"If you could go out tonight for a romantic dinner and Seagram’s Gin cocktails with any celebrity in the world, who would it be? #keepdreamin",2012-11-03,2012-10-28
"If you could bring back any old skool dance craze, which would it be, and why? #shakethatthang",2012-11-05,2012-11-04
"It’s Election Day, people, so get out there and BUMP UP THE VOTE!",2012-11-06,2012-11-04
@DinahSade which flavor is the best to relax with?  Do you mix it with anything?,2012-11-06,2012-11-04
RT @BarackObama: Four more years.,2012-11-07,2012-11-04
"We’re 10 games in, now, which pro football team has surprised you the most this year?",2012-11-08,2012-11-04
"The weekend is almost here—bump up every minute of it with one of our Seagram’s Twisted Gins, available in seven delicious fruit flavors.",2012-11-09,2012-11-04
